id,gene_id,description,developmental_type
50102,ENSG00000237256,PGAM3P,NA
50103,ENSG00000261411,RP11-268G13.1,NA
50104,ENSG00000228422,LINC00687,NA
50105,ENSG00000222281,RN7SKP111,NA
50106,ENSG00000271298,RP5-1012F16.2,NA
50107,ENSG00000132640,BTBD3,Tbio
50108,ENSG00000236526,RP4-742J24.2,NA
50109,ENSG00000235292,RP4-796I8.1,NA
50110,ENSG00000230437,RP11-102J14.1,NA
50111,ENSG00000235698,PA2G4P2,NA
50112,ENSG00000233048,LINC01722,NA
50113,ENSG00000269931,RP5-1069C8.3,NA
50114,ENSG00000234265,LINC01723,NA
50115,ENSG00000172296,SPTLC3,Tbio
50116,ENSG00000271426,RP4-718P11.1,NA
50117,ENSG00000101230,ISM1,Tbio
50118,ENSG00000226263,ISM1-AS1,NA
50119,ENSG00000225956,RP5-1077I2.3,NA
50120,ENSG00000278153,RP4-585I14.3,NA
50121,ENSG00000089123,TASP1,Tchem
50122,ENSG00000236811,GAPDHP2,NA
50123,ENSG00000089048,ESF1,Tbio
50124,ENSG00000101247,NDUFAF5,Tbio
50125,ENSG00000101251,SEL1L2,Tdark
50126,ENSG00000212247,RNU6-278P,NA
50127,ENSG00000172264,MACROD2,Tchem
50128,ENSG00000230935,RPS3P1,NA
50129,ENSG00000234187,AIMP1P1,NA
50130,ENSG00000239923,RN7SL864P,NA
50131,ENSG00000125848,FLRT3,Tbio
50132,ENSG00000199570,RNU6-228P,NA
50133,ENSG00000227563,RNF11P2,NA
50134,ENSG00000227927,MACROD2-IT1,NA
50135,ENSG00000213950,RPS10P2,NA
50136,ENSG00000235914,MACROD2-AS1,NA
50137,ENSG00000237832,RP5-974N19.1,NA
50138,ENSG00000199803,RNU6-1159P,NA
50139,ENSG00000201180,RNU6-115P,NA
50140,ENSG00000222500,RNA5SP475,NA
50141,ENSG00000225181,RP11-388K2.1,NA
50142,ENSG00000224274,ENSAP1,NA
50143,ENSG00000225622,PPIAP17,NA
50144,ENSG00000089177,KIF16B,Tbio
50145,ENSG00000273998,RP4-777L9.2,NA
50146,ENSG00000275728,RP4-777L9.3,NA
50147,ENSG00000226229,RPLP0P1,NA
50148,ENSG00000200494,Y_RNA,NA
50149,ENSG00000235208,RPL7AL3,NA
50150,ENSG00000228809,RP4-705D16.3,NA
50151,ENSG00000125870,SNRPB2,Tbio
50152,ENSG00000125879,OTOR,Tbio
50153,ENSG00000236985,RP5-1195D24.1,NA
50154,ENSG00000212165,U3,NA
50155,ENSG00000251955,RNU6-27P,NA
50156,ENSG00000220540,RP1-298M8.1,NA
50157,ENSG00000238833,RNU1-131P,NA
50158,ENSG00000125851,PCSK2,Tchem
50159,ENSG00000232241,DYNLT3P1,NA
50160,ENSG00000125864,BFSP1,Tbio
50161,ENSG00000232333,RPS27AP2,NA
50162,ENSG00000277373,RP11-462D18.4,NA
50163,ENSG00000125868,DSTN,Tbio
50164,ENSG00000202260,RN7SKP69,NA
50165,ENSG00000230495,RP11-462D18.2,NA
50166,ENSG00000125844,RRBP1,Tbio
50167,ENSG00000125888,BANF2,Tdark
50168,ENSG00000233625,RP5-905G11.3,NA
50169,ENSG00000212555,RNU6-192P,NA
50170,ENSG00000089006,SNX5,Tbio
50171,ENSG00000212232,SNORD17,NA
50172,ENSG00000125871,MGME1,Tbio
50173,ENSG00000125850,OVOL2,Tbio
50174,ENSG00000218902,PTMAP3,NA
50175,ENSG00000229262,RP4-726N1.2,NA
50176,ENSG00000227343,RPL15P1,NA
50177,ENSG00000252597,RNU7-137P,NA
50178,ENSG00000207282,Y_RNA,NA
50179,ENSG00000232838,PET117,Tdark
50180,ENSG00000149474,KAT14,Tbio
50181,ENSG00000232943,RP4-717M23.2,NA
50182,ENSG00000266720,RN7SL14P,NA
50183,ENSG00000252635,RNU2-56P,NA
50184,ENSG00000125846,ZNF133,Tbio
50185,ENSG00000199719,RN7SKP74,NA
50186,ENSG00000237259,RP4-568F9.3,NA
50187,ENSG00000230010,RP4-568F9.6,NA
50188,ENSG00000237282,LINC00851,NA
50189,ENSG00000089091,DZANK1,Tdark
50190,ENSG00000236474,GCNT1P1,NA
50191,ENSG00000252422,RNA5SP476,NA
50192,ENSG00000132664,POLR3F,Tbio
50193,ENSG00000265137,MIR3192,NA
50194,ENSG00000225419,RPL21P3,NA
50195,ENSG00000089050,RBBP9,Tchem
50196,ENSG00000214612,RPS19P1,NA
50197,ENSG00000101310,SEC23B,Tbio
50198,ENSG00000232388,LINC00493,NA
50199,ENSG00000125821,DTD1,Tbio
50200,ENSG00000243702,RN7SL638P,NA
50201,ENSG00000221806,RNU6ATAC34P,NA
50202,ENSG00000232136,DUXAP7,NA
50203,ENSG00000233993,RP11-379J5.5,NA
50204,ENSG00000233324,EEF1A1P34,NA
50205,ENSG00000179935,LINC00652,NA
50206,ENSG00000273148,RP5-1068E13.7,NA
50207,ENSG00000149443,C20orf78,Tdark
50208,ENSG00000132631,SCP2D1,Tdark
50209,ENSG00000274863,RP11-97N19.3,NA
50210,ENSG00000185052,SLC24A3,Tbio
50211,ENSG00000235996,RP11-97N19.2,NA
50212,ENSG00000179447,RP5-1027G4.3,NA
50213,ENSG00000232675,RP4-718D20.3,NA
50214,ENSG00000268628,RP1-122P22.4,NA
50215,ENSG00000233895,RP1-122P22.2,NA
50216,ENSG00000236992,RPL12P12,NA
50217,ENSG00000275142,RP5-999L4.2,NA
50218,ENSG00000132669,RIN2,Tbio
50219,ENSG00000173418,NAA20,Tbio
50220,ENSG00000101343,CRNKL1,Tbio
50221,ENSG00000089101,CFAP61,Tdark
50222,ENSG00000241054,RP5-1002M8.4,NA
50223,ENSG00000225417,RP5-1178H5.2,NA
50224,ENSG00000229500,RPL17P1,NA
50225,ENSG00000243810,RP5-1096J16.1,NA
50226,ENSG00000264879,RN7SL690P,NA
50227,ENSG00000280229,RP11-470C13.4,NA
50228,ENSG00000173404,INSM1,Tbio
50229,ENSG00000188559,RALGAPA2,Tdark
50230,ENSG00000213384,EIF4E2P1,NA
50231,ENSG00000270793,LLPHP1,NA
50232,ENSG00000278525,RN7SL607P,NA
50233,ENSG00000225803,MRPS11P1,NA
50234,ENSG00000234104,RP5-1177M21.1,NA
50235,ENSG00000225127,LINC00237,NA
50236,ENSG00000283405,RP5-872K7.8,NA
50237,ENSG00000235065,RPL24P2,NA
50238,ENSG00000088970,KIZ,Tbio
50239,ENSG00000199509,RNA5SP477,NA
50240,ENSG00000228604,RP5-872K7.7,NA
50241,ENSG00000232712,KIZ-AS1,NA
50242,ENSG00000214535,RPS15AP1,NA
50243,ENSG00000226875,ZNF877P,NA
50244,ENSG00000275457,RP1-198K11.5,NA
50245,ENSG00000088930,XRN2,Tbio
50246,ENSG00000125816,NKX2-4,Tdark
50247,ENSG00000225280,RP11-227D2.3,NA
50248,ENSG00000223128,RN7SKP140,NA
50249,ENSG00000226405,RP5-984P4.1,NA
50250,ENSG00000278041,RP5-984P4.6,NA
50251,ENSG00000125820,NKX2-2,Tbio
50252,ENSG00000233492,RP5-984P4.4,NA
50253,ENSG00000279082,LINC01727,NA
50254,ENSG00000280350,LINC01726,NA
50255,ENSG00000278410,AL121590.1,NA
50256,ENSG00000125813,PAX1,Tbio
50257,ENSG00000233015,SLC25A6P1,NA
50258,ENSG00000227063,RPL41P1,NA
50259,ENSG00000238034,RP5-1185K9.1,NA
50260,ENSG00000234435,LINC01432,NA
50261,ENSG00000234862,RP5-1097P24.1,NA
50262,ENSG00000225321,LINC01427,NA
50263,ENSG00000225170,RP5-828K20.1,NA
50264,ENSG00000270838,RP5-1004I9.2,NA
50265,ENSG00000204684,RP5-1004I9.1,NA
50266,ENSG00000259974,LINC00261,NA
50267,ENSG00000125798,FOXA2,Tbio
50268,ENSG00000237396,LINC01384,NA
50269,ENSG00000230400,LINC01747,NA
50270,ENSG00000283072,RP11-359G22.4,NA
50271,ENSG00000215553,KRT18P3,NA
50272,ENSG00000213882,CYB5AP4,NA
50273,ENSG00000228935,RP11-189G24.2,NA
50274,ENSG00000230492,RP4-753D10.5,NA
50275,ENSG00000234646,RP4-753D10.3,NA
50276,ENSG00000132671,SSTR4,Tclin
50277,ENSG00000178726,THBD,Tbio
50278,ENSG00000279447,RP4-737E23.6,NA
50279,ENSG00000125810,CD93,Tbio
50280,ENSG00000233746,LINC00656,NA
50281,ENSG00000279164,RP4-737E23.5,NA
50282,ENSG00000201527,RNA5SP478,NA
50283,ENSG00000275179,RP4-737E23.7,NA
50284,ENSG00000230387,RP4-737E23.2,NA
50285,ENSG00000277901,RP5-851M4.1,NA
50286,ENSG00000234832,RP3-322G13.7,NA
50287,ENSG00000132661,NXT1,Tbio
50288,ENSG00000232645,LINC01431,NA
50289,ENSG00000125812,GZF1,Tbio
50290,ENSG00000125814,NAPB,Tdark
50291,ENSG00000201728,RNA5SP479,NA
50292,ENSG00000125823,CSTL1,Tbio
50293,ENSG00000125831,CST11,Tbio
50294,ENSG00000200208,Y_RNA,NA
50295,ENSG00000273838,RP3-333B15.5,NA
50296,ENSG00000226344,CST12P,NA
50297,ENSG00000260202,RP3-333B15.4,NA
50298,ENSG00000276638,RP3-333B15.6,NA
50299,ENSG00000125815,CST8,Tbio
50300,ENSG00000204663,CST13P,NA
50301,ENSG00000204662,CST9LP1,Tdark
50302,ENSG00000101435,CST9L,Tdark
50303,ENSG00000204658,CST9LP2,NA
50304,ENSG00000173335,CST9,Tbio
50305,ENSG00000101439,CST3,Tbio
50306,ENSG00000270001,RP11-218C14.8,NA
50307,ENSG00000225056,RP11-218C14.5,NA
50308,ENSG00000101441,CST4,Tbio
50309,ENSG00000232595,CST2P1,NA
50310,ENSG00000170373,CST1,Tbio
50311,ENSG00000277975,CSTP2,NA
50312,ENSG00000230908,XXyac-YX60D10.1,NA
50313,ENSG00000170369,CST2,Tbio
50314,ENSG00000170367,CST5,Tbio
50315,ENSG00000228476,CSTP1,NA
50316,ENSG00000236168,RP5-831C21.1,NA
50317,ENSG00000149435,GGTLC1,Tbio
50318,ENSG00000167390,POM121L3P,NA
50319,ENSG00000236151,RP5-1100I6.1,NA
50320,ENSG00000230133,LINC01721,NA
50321,ENSG00000200231,RNU1-23P,NA
50322,ENSG00000232200,RP4-564O4.1,NA
50323,ENSG00000234069,GAPDHP53,NA
50324,ENSG00000101463,SYNDIG1,Tdark
50325,ENSG00000228539,RP11-526K17.2,NA
50326,ENSG00000231015,RP5-860P4.2,NA
50327,ENSG00000274173,RP4-568C11.4,NA
50328,ENSG00000077984,CST7,Tbio
50329,ENSG00000101474,APMAP,Tbio
50330,ENSG00000207355,RNU6-1257P,NA
50331,ENSG00000154930,ACSS1,Tbio
50332,ENSG00000275358,RP5-1025A1.3,NA
50333,ENSG00000100987,VSX1,Tbio
50334,ENSG00000225069,RP5-1025A1.2,NA
50335,ENSG00000230725,RP4-738P15.1,NA
50336,ENSG00000225344,RP4-738P15.4,NA
50337,ENSG00000197586,ENTPD6,Tbio
50338,ENSG00000202414,Y_RNA,NA
50339,ENSG00000279322,RP4-738P15.6,NA
50340,ENSG00000277938,RP5-965G21.3,NA
50341,ENSG00000274414,RP5-965G21.4,NA
50342,ENSG00000100994,PYGB,Tchem
50343,ENSG00000274507,RP5-965G21.5,NA
50344,ENSG00000276952,RP5-965G21.6,NA
50345,ENSG00000100997,ABHD12,Tchem
50346,ENSG00000227379,PPIAP2,NA
50347,ENSG00000101003,GINS1,Tbio
50348,ENSG00000101004,NINL,Tbio
50349,ENSG00000251883,RNU6ATAC17P,NA
50350,ENSG00000170191,NANP,Tbio
50351,ENSG00000213742,ZNF337-AS1,NA
50352,ENSG00000242236,RN7SL594P,NA
50353,ENSG00000236542,MED28P7,NA
50354,ENSG00000278383,RP4-694B14.8,NA
50355,ENSG00000130684,ZNF337,Tdark
50356,ENSG00000230772,VN1R108P,NA
50357,ENSG00000226465,RP13-401N8.1,NA
50358,ENSG00000175170,FAM182B,Tdark
50359,ENSG00000275048,BSNDP1,NA
50360,ENSG00000250090,RP13-401N8.3,NA
50361,ENSG00000274973,BSNDP2,NA
50362,ENSG00000228593,CFTRP1,NA
50363,ENSG00000226203,LINC01733,NA
50364,ENSG00000231081,RP4-760C5.3,NA
50365,ENSG00000204556,CTD-2514C3.1,NA
50366,ENSG00000125804,FAM182A,Tdark
50367,ENSG00000277508,BSNDP3,NA
50368,ENSG00000240108,NCOR1P1,Tdark
50369,ENSG00000230440,RP13-329D4.3,NA
50370,ENSG00000227195,MIR663AHG,NA
50371,ENSG00000238129,RP3-410C9.2,NA
50372,ENSG00000284419,MIR663A,NA
50373,ENSG00000282826,FRG1CP,NA
50374,ENSG00000282870,FRG1DP,NA
50375,ENSG00000283568,5_8S_rRNA,NA
50376,ENSG00000283069,DUX4L32,NA
50377,ENSG00000282949,PCMTD1P7,NA
50378,ENSG00000282894,DUX4L33,NA
50379,ENSG00000282935,DUX4L34,NA
50380,ENSG00000282842,FRG2EP,NA
50381,ENSG00000283123,RARRES2P11,NA
50382,ENSG00000282968,AGGF1P10,NA
50383,ENSG00000282911,DUX4L35,NA
50384,ENSG00000282995,FRG1EP,NA
50385,ENSG00000283592,Y_RNA,NA
50386,ENSG00000282921,CFTRP2,NA
50387,ENSG00000283291,5_8S_rRNA,NA
50388,ENSG00000283005,CDC27P3,NA
50389,ENSG00000283433,5S_rRNA,NA
50390,ENSG00000283020,DUX4L37,NA
50391,ENSG00000204555,CFTRP3,NA
50392,ENSG00000205611,LINC01597,NA
50393,ENSG00000200325,Y_RNA,NA
50394,ENSG00000231934,LINC01598,NA
50395,ENSG00000149531,FRG1BP,NA
50396,ENSG00000238151,MLLT10P1,NA
50397,ENSG00000275877,5_8S_rRNA,NA
50398,ENSG00000283443,RP11-462H3.2,NA
50399,ENSG00000277112,ANKRD20A21P,NA
50400,ENSG00000274385,U6,NA
50401,ENSG00000275305,5S_rRNA,NA
50402,ENSG00000215547,DEFB115,Tdark
50403,ENSG00000215546,DKKL1P1,NA
50404,ENSG00000224628,RP5-854E16.2,NA
50405,ENSG00000215545,DEFB116,Tdark
50406,ENSG00000237929,RPL31P3,NA
50407,ENSG00000236121,HAUS6P2,NA
50408,ENSG00000252649,RNA5SP480,NA
50409,ENSG00000212717,DEFB117,NA
50410,ENSG00000131068,DEFB118,Tbio
50411,ENSG00000212134,SNORA40,NA
50412,ENSG00000180483,DEFB119,Tbio
50413,ENSG00000204548,DEFB121,Tdark
50414,ENSG00000204547,DEFB122,NA
50415,ENSG00000180424,DEFB123,Tdark
50416,ENSG00000180383,DEFB124,Tbio
50417,ENSG00000088320,REM1,Tbio
50418,ENSG00000233354,LINC00028,NA
50419,ENSG00000101294,HM13,Tbio
50420,ENSG00000274364,RP3-324O17.7,NA
50421,ENSG00000101898,MCTS2P,NA
50422,ENSG00000235313,HM13-IT1,NA
50423,ENSG00000230613,HM13-AS1,NA
50424,ENSG00000278276,RP3-324O17.8,NA
50425,ENSG00000125968,ID1,Tbio
50426,ENSG00000264395,MIR3193,NA
50427,ENSG00000131055,COX4I2,Tbio
50428,ENSG00000171552,BCL2L1,Tchem
50429,ENSG00000236559,RP11-243J16.7,NA
50430,ENSG00000281376,ABALON,NA
50431,ENSG00000088325,TPX2,Tbio
50432,ENSG00000230801,RP11-243J16.8,NA
50433,ENSG00000101306,MYLK2,Tchem
50434,ENSG00000179772,FOXS1,Tbio
50435,ENSG00000149599,DUSP15,Tbio
50436,ENSG00000131044,TTLL9,Tdark
50437,ENSG00000199497,RNU1-94P,NA
50438,ENSG00000088356,PDRG1,Tbio
50439,ENSG00000260903,XKR7,Tdark
50440,ENSG00000278012,RP1-310O13.13,NA
50441,ENSG00000252623,RNA5SP481,NA
50442,ENSG00000101331,CCM2L,Tdark
50443,ENSG00000226239,RP1-310O13.7,NA
50444,ENSG00000212571,RNA5SP482,NA
50445,ENSG00000101336,HCK,Tclin
50446,ENSG00000101337,TM9SF4,Tbio
50447,ENSG00000275576,RP5-836N17.4,NA
50448,ENSG00000224452,RSL24D1P6,NA
50449,ENSG00000235217,TSPY26P,Tdark
50450,ENSG00000126003,PLAGL2,Tbio
50451,ENSG00000101346,POFUT1,Tbio
50452,ENSG00000101350,KIF3B,Tbio
50453,ENSG00000277692,RP11-358N2.2,NA
50454,ENSG00000171456,ASXL1,Tbio
50455,ENSG00000197183,NOL4L,Tbio
50456,ENSG00000236772,RP5-1184F4.5,NA
50457,ENSG00000277301,RP5-1184F4.7,NA
50458,ENSG00000233293,RP11-410N8.3,NA
50459,ENSG00000204393,RP11-410N8.4,NA
50460,ENSG00000228156,RP11-410N8.1,NA
50461,ENSG00000198547,C20orf203,Tdark
50462,ENSG00000175730,BAK1P1,NA
50463,ENSG00000149600,COMMD7,Tbio
50464,ENSG00000088305,DNMT3B,Tchem
50465,ENSG00000101367,MAPRE1,Tbio
50466,ENSG00000260536,RP5-1085F17.4,NA
50467,ENSG00000260257,RP5-1085F17.3,NA
50468,ENSG00000215529,EFCAB8,Tdark
50469,ENSG00000167098,SUN5,Tbio
50470,ENSG00000078898,BPIFB2,Tbio
50471,ENSG00000167104,BPIFB6,Tdark
50472,ENSG00000214245,PUDPP3,NA
50473,ENSG00000186190,BPIFB3,Tdark
50474,ENSG00000186191,BPIFB4,Tbio
50475,ENSG00000131050,BPIFA2,Tbio
50476,ENSG00000237662,SOCS2P1,NA
50477,ENSG00000183566,BPIFA4P,Tdark
50478,ENSG00000224876,RP11-49G10.3,NA
50479,ENSG00000131059,BPIFA3,Tdark
50480,ENSG00000198183,BPIFA1,Tbio
50481,ENSG00000233106,RPL12P3,NA
50482,ENSG00000125999,BPIFB1,Tbio
50483,ENSG00000233146,BPIFB5P,NA
50484,ENSG00000125997,BPIFB9P,NA
50485,ENSG00000101391,CDK5RAP1,Tbio
50486,ENSG00000101400,SNTA1,Tbio
50487,ENSG00000078699,CBFA2T2,Tbio
50488,ENSG00000275223,RP1-63M2.7,NA
50489,ENSG00000125967,NECAB3,Tbio
50490,ENSG00000149609,C20orf144,Tdark
50491,ENSG00000182584,ACTL10,Tdark
50492,ENSG00000271803,RP1-63M2.5,NA
50493,ENSG00000101412,E2F1,Tbio
50494,ENSG00000101417,PXMP4,Tbio
50495,ENSG00000229188,RP4-553F4.2,NA
50496,ENSG00000131061,ZNF341,Tdark
50497,ENSG00000230837,RPL31P2,NA
50498,ENSG00000230753,ZNF341-AS1,NA
50499,ENSG00000101421,CHMP4B,Tbio
50500,ENSG00000214200,TPM3P2,NA
50501,ENSG00000228958,PIGPP3,NA
50502,ENSG00000228265,RALY-AS1,NA
50503,ENSG00000276073,RP5-1125A11.7,NA
50504,ENSG00000275784,RP5-1125A11.6,NA
50505,ENSG00000125970,RALY,Tbio
50506,ENSG00000228386,RP5-1125A11.4,NA
50507,ENSG00000264616,MIR4755,NA
50508,ENSG00000125977,EIF2S2,Tbio
50509,ENSG00000225246,RPS2P1,NA
50510,ENSG00000101440,ASIP,Tbio
50511,ENSG00000214185,XPOTP1,NA
50512,ENSG00000250917,RP4-785G19.5,NA
50513,ENSG00000236456,RP4-785G19.2,NA
50514,ENSG00000101444,AHCY,Tchem
50515,ENSG00000272945,CTD-3216D2.5,NA
50516,ENSG00000234087,CTD-3216D2.4,NA
50517,ENSG00000078747,ITCH,Tbio
50518,ENSG00000201498,Y_RNA,NA
50519,ENSG00000234933,CDC42P1,NA
50520,ENSG00000236388,ITCH-AS1,NA
50521,ENSG00000231795,ITCH-IT1,NA
50522,ENSG00000207997,MIR644A,NA
50523,ENSG00000181741,FDX1P1,NA
50524,ENSG00000277558,RP3-468O1.6,NA
50525,ENSG00000125971,DYNLRB1,Tbio
50526,ENSG00000206582,Y_RNA,NA
50527,ENSG00000101460,MAP1LC3A,Tbio
50528,ENSG00000101464,PIGU,Tbio
50529,ENSG00000231034,RP11-346K17.3,NA
50530,ENSG00000198646,NCOA6,Tbio
50531,ENSG00000078804,TP53INP2,Tbio
50532,ENSG00000225336,HMGB3P1,NA
50533,ENSG00000131067,GGT7,Tbio
50534,ENSG00000131069,ACSS2,Tchem
50535,ENSG00000100983,GSS,Tbio
50536,ENSG00000078814,MYH7B,Tbio
50537,ENSG00000207635,MIR499A,NA
50538,ENSG00000100991,TRPC4AP,Tbio
50539,ENSG00000202150,RNU6-407P,NA
50540,ENSG00000088298,EDEM2,Tbio
50541,ENSG00000201151,SNORD56,NA
50542,ENSG00000101000,PROCR,Tbio
50543,ENSG00000278367,RP11-42O4.2,NA
50544,ENSG00000200301,RNA5SP483,NA
50545,ENSG00000126005,MMP24-AS1,NA
50546,ENSG00000229230,MT1P3,NA
50547,ENSG00000125966,MMP24,Tbio
50548,ENSG00000279253,RP4-614O4.13,NA
50549,ENSG00000242372,EIF6,Tbio
50550,ENSG00000235214,FAM83C-AS1,NA
50551,ENSG00000125998,FAM83C,Tdark
50552,ENSG00000101019,UQCC1,Tbio
50553,ENSG00000204183,GDF5OS,Tdark
50554,ENSG00000125965,GDF5,Tbio
50555,ENSG00000221763,MIR1289-1,NA
50556,ENSG00000126001,CEP250,Tbio
50557,ENSG00000230155,RP3-477O4.14,NA
50558,ENSG00000242507,RP3-477O4.5,NA
50559,ENSG00000125975,C20orf173,Tdark
50560,ENSG00000125991,ERGIC3,Tbio
50561,ENSG00000224497,RPL36P4,NA
50562,ENSG00000088340,FER1L4,Tdark
50563,ENSG00000227401,RPL37P1,NA
50564,ENSG00000061656,SPAG4,Tbio
50565,ENSG00000214078,CPNE1,Tbio
50566,ENSG00000222460,RN7SKP271,NA
50567,ENSG00000252549,RNU6-759P,NA
50568,ENSG00000244462,RBM12,Tbio
50569,ENSG00000244005,NFS1,Tbio
50570,ENSG00000125995,ROMO1,Tbio
50571,ENSG00000131051,RBM39,Tbio
50572,ENSG00000225357,RPF2P1,NA
50573,ENSG00000283527,U6,NA
50574,ENSG00000025293,PHF20,Tbio
50575,ENSG00000234274,COX7BP2,NA
50576,ENSG00000199676,Y_RNA,NA
50577,ENSG00000219608,HIGD1AP16,NA
50578,ENSG00000201221,RNU4-40P,NA
50579,ENSG00000207053,RNU6-937P,NA
50580,ENSG00000171222,SCAND1,Tbio
50581,ENSG00000149646,CNBD2,Tdark
50582,ENSG00000260032,NORAD,NA
50583,ENSG00000277235,RP4-550H1.7,NA
50584,ENSG00000234139,RP4-550H1.4,NA
50585,ENSG00000231470,HMGB3P2,NA
50586,ENSG00000237063,RP4-550H1.5,NA
50587,ENSG00000088367,EPB41L1,Tbio
50588,ENSG00000232406,RP11-234K24.3,NA
50589,ENSG00000278035,RP11-234K24.6,NA
50590,ENSG00000131043,AAR2,Tbio
50591,ENSG00000080845,DLGAP4,Tbio
50592,ENSG00000232907,DLGAP4-AS1,NA
50593,ENSG00000101335,MYL9,Tbio
50594,ENSG00000273986,Metazoa_SRP,NA
50595,ENSG00000118707,TGIF2,Tbio
50596,ENSG00000101084,C20orf24,NA
50597,ENSG00000101082,SLA2,Tbio
50598,ENSG00000227688,HNRNPA3P2,NA
50599,ENSG00000101079,NDRG3,Tbio
50600,ENSG00000202255,Y_RNA,NA
50601,ENSG00000149636,DSN1,Tbio
50602,ENSG00000149639,SOGA1,Tbio
50603,ENSG00000242509,RN7SL156P,NA
50604,ENSG00000101342,TLDC2,Tdark
50605,ENSG00000101347,SAMHD1,Tbio
50606,ENSG00000080839,RBL1,Tbio
50607,ENSG00000231241,RPS3AP3,NA
50608,ENSG00000226144,RPS27AP3,NA
50609,ENSG00000269846,RP4-621N11.2,NA
50610,ENSG00000101353,MROH8,Tdark
50611,ENSG00000236159,RP3-343K2.4,NA
50612,ENSG00000118705,RPN2,Tbio
50613,ENSG00000118702,GHRH,Tbio
50614,ENSG00000101363,MANBAL,Tdark
50615,ENSG00000197122,SRC,Tclin
50616,ENSG00000213979,RPL7AP14,NA
50617,ENSG00000166619,BLCAP,Tbio
50618,ENSG00000053438,NNAT,Tbio
50619,ENSG00000276603,RP11-425M5.7,NA
50620,ENSG00000235044,PPIAP3,NA
50621,ENSG00000274469,LINC01746,NA
50622,ENSG00000228234,GLRXP1,NA
50623,ENSG00000225759,LINC00489,NA
50624,ENSG00000204117,RP4-640H8.2,NA
50625,ENSG00000132792,CTNNBL1,Tbio
50626,ENSG00000132821,VSTM2L,Tdark
50627,ENSG00000199683,RN7SKP185,NA
50628,ENSG00000101407,TTI1,Tbio
50629,ENSG00000101413,RPRD1B,Tbio
50630,ENSG00000264767,RN7SL237P,NA
50631,ENSG00000277550,RP5-1057B20.3,NA
50632,ENSG00000198959,TGM2,Tchem
50633,ENSG00000149633,KIAA1755,Tdark
50634,ENSG00000277829,RP5-1054A22.4,NA
50635,ENSG00000101425,BPI,Tbio
50636,ENSG00000206249,CTD-2308N23.2,NA
50637,ENSG00000129988,LBP,Tbio
50638,ENSG00000275285,RP4-564F22.6,NA
50639,ENSG00000224635,RP4-564F22.5,NA
50640,ENSG00000275401,RP4-564F22.7,NA
50641,ENSG00000196756,SNHG17,NA
50642,ENSG00000277034,SNORA71,NA
50643,ENSG00000235408,SNORA71B,NA
50644,ENSG00000225091,SNORA71A,NA
50645,ENSG00000201512,SNORA71C,NA
50646,ENSG00000200354,SNORA71D,NA
50647,ENSG00000201811,SNORA71,NA
50648,ENSG00000174365,SNHG11,NA
50649,ENSG00000274309,SNORA71E,NA
50650,ENSG00000199266,SNORA60,NA
50651,ENSG00000170471,RALGAPB,Tbio
50652,ENSG00000275453,MIR548O2,NA
50653,ENSG00000231307,RPS3P2,NA
50654,ENSG00000182035,ADIG,Tdark
50655,ENSG00000124143,ARHGAP40,Tdark
50656,ENSG00000213959,RP5-1100H13.3,NA
50657,ENSG00000277965,Metazoa_SRP,NA
50658,ENSG00000101438,SLC32A1,Tchem
50659,ENSG00000101442,ACTR5,Tbio
50660,ENSG00000199691,RN7SKP173,NA
50661,ENSG00000101445,PPP1R16B,Tbio
50662,ENSG00000240474,RN7SL116P,NA
50663,ENSG00000101447,FAM83D,Tbio
50664,ENSG00000274825,RP4-616B8.5,NA
50665,ENSG00000261431,RP4-616B8.4,NA
50666,ENSG00000101452,DHX35,Tdark
50667,ENSG00000277581,RP4-616B8.6,NA
50668,ENSG00000223864,NPM1P19,NA
50669,ENSG00000230324,LINC01734,NA
50670,ENSG00000224357,ATG3P1,NA
50671,ENSG00000275337,RN7SL680P,NA
50672,ENSG00000229976,RP5-1031J8.1,NA
50673,ENSG00000234878,HSPE1P1,NA
50674,ENSG00000237767,LINC01370,NA
50675,ENSG00000233415,RP11-101E14.3,NA
50676,ENSG00000223410,RP1-191L6.2,NA
50677,ENSG00000204103,MAFB,Tbio
50678,ENSG00000229771,RP4-644L1.2,NA
50679,ENSG00000238908,RNA5SP484,NA
50680,ENSG00000222612,RNU2-52P,NA
50681,ENSG00000198900,TOP1,Tclin
50682,ENSG00000226648,PLCG1-AS1,NA
50683,ENSG00000124181,PLCG1,Tchem
50684,ENSG00000276169,MIR6871,NA
50685,ENSG00000174306,ZHX3,Tbio
50686,ENSG00000272407,RP3-511B24.5,NA
50687,ENSG00000242748,RPL23AP81,NA
50688,ENSG00000263989,RN7SL615P,NA
50689,ENSG00000235102,ADI1P1,NA
50690,ENSG00000132793,LPIN3,Tbio
50691,ENSG00000183798,EMILIN3,Tbio
50692,ENSG00000229398,RP4-620E11.5,NA
50693,ENSG00000124177,CHD6,Tbio
50694,ENSG00000235088,RP4-620E11.4,NA
50695,ENSG00000273951,RP4-620E11.8,NA
50696,ENSG00000232493,RPL12P11,NA
50697,ENSG00000252386,RNU6-1018P,NA
50698,ENSG00000212224,SNORA26,NA
50699,ENSG00000225458,RP5-1121H13.4,NA
50700,ENSG00000223651,RP5-1121H13.1,NA
50701,ENSG00000228959,RP5-1121H13.3,NA
50702,ENSG00000196090,PTPRT,Tbio
