id,gene_id,description,developmental_type
36542,ENSG00000126226,PCID2,Tbio
36543,ENSG00000139842,CUL4A,Tchem
36546,ENSG00000185896,LAMP1,Tbio
36547,ENSG00000139835,GRTP1,Tdark
36550,ENSG00000153531,ADPRHL1,Tdark
36551,ENSG00000150401,DCUN1D2,Tchem
36554,ENSG00000150403,TMCO3,Tdark
36557,ENSG00000198176,TFDP1,Tbio
36558,ENSG00000186009,ATP4B,Tclin
36559,ENSG00000185974,GRK1,Tchem
36561,ENSG00000184497,TMEM255B,Tdark
36562,ENSG00000183087,GAS6,Tbio
36571,ENSG00000185989,RASA3,Tbio
36575,ENSG00000130177,CDC16,Tbio
36578,ENSG00000169062,UPF3A,Tbio
36580,ENSG00000198824,CHAMP1,Tbio
36592,ENSG00000257115,OR11H12,Tdark
36611,ENSG00000222036,POTEM,Tdark
36630,ENSG00000187537,POTEG,Tdark
36648,ENSG00000258453,OR11H2,Tdark
36649,ENSG00000176294,OR4N2,Tdark
36651,ENSG00000182652,OR4Q3,Tbio
36653,ENSG00000176299,OR4M1,Tdark
36656,ENSG00000176290,OR4K3,Tdark
36657,ENSG00000165762,OR4K2,Tdark
36660,ENSG00000176281,OR4K5,Tdark
36661,ENSG00000155249,OR4K1,Tdark
36663,ENSG00000169488,OR4K15,Tdark
36664,ENSG00000196383,OR4Q2,Tdark
36665,ENSG00000169484,OR4K14,Tdark
36666,ENSG00000176253,OR4K13,Tdark
36668,ENSG00000176246,OR4L1,Tdark
36671,ENSG00000176230,OR4K17,Tdark
36672,ENSG00000184394,OR4N5,Tdark
36676,ENSG00000196832,OR11G2,Tdark
36678,ENSG00000176219,OR11H6,Tdark
36679,ENSG00000258806,OR11H7,Tdark
36680,ENSG00000176198,OR11H4,Tdark
36681,ENSG00000136319,TTC5,Tbio
36684,ENSG00000100814,CCNB1IP1,Tbio
36688,ENSG00000129484,PARP2,Tclin
36690,ENSG00000129566,TEP1,Tbio
36692,ENSG00000185271,KLHL33,Tdark
36694,ENSG00000092094,OSGEP,Tbio
36696,ENSG00000100823,APEX1,Tchem
36698,ENSG00000198805,PNP,Tclin
36700,ENSG00000182545,RNASE10,Tdark
36703,ENSG00000188655,RNASE9,Tbio
36704,ENSG00000173464,RNASE11,Tdark
36706,ENSG00000258436,RNASE12,Tdark
36708,ENSG00000181803,OR6S1,Tdark
36710,ENSG00000258818,RNASE4,Tbio
36711,ENSG00000214274,ANG,Tbio
36715,ENSG00000181562,EDDM3A,Tdark
36716,ENSG00000181552,EDDM3B,Tdark
36717,ENSG00000169413,RNASE6,Tbio
36719,ENSG00000129538,RNASE1,Tchem
36722,ENSG00000169397,RNASE3,Tbio
36726,ENSG00000169385,RNASE2,Tchem
36729,ENSG00000165792,METTL17,Tbio
36731,ENSG00000165794,SLC39A2,Tbio
36732,ENSG00000165795,NDRG2,Tbio
36734,ENSG00000179636,TPPP2,Tdark
36736,ENSG00000206150,RNASE13,Tbio
36737,ENSG00000165799,RNASE7,Tbio
36738,ENSG00000173431,RNASE8,Tbio
36739,ENSG00000165801,ARHGEF40,Tdark
36740,ENSG00000165804,ZNF219,Tbio
36741,ENSG00000232070,TMEM253,Tdark
36745,ENSG00000169327,OR5AU1,Tdark
36749,ENSG00000092199,HNRNPC,Tbio
36750,ENSG00000092200,RPGRIP1,Tbio
36751,ENSG00000092201,SUPT16H,Tbio
36753,ENSG00000100888,CHD8,Tbio
36759,ENSG00000129472,RAB2B,Tbio
36760,ENSG00000092203,TOX4,Tbio
36761,ENSG00000165819,METTL3,Tbio
36762,ENSG00000165821,SALL2,Tbio
36764,ENSG00000169208,OR10G3,Tdark
36768,ENSG00000255569,TRAV1-1,Tdark
36769,ENSG00000255582,OR10G2,Tdark
36770,ENSG00000256553,TRAV1-2,Tdark
36772,ENSG00000221977,OR4E2,Tdark
36773,ENSG00000276240,OR4E1,Tdark
36775,ENSG00000211776,TRAV2,Tdark
36777,ENSG00000211777,TRAV3,Tdark
36778,ENSG00000211778,TRAV4,Tdark
36779,ENSG00000211779,TRAV5,Tdark
36781,ENSG00000211780,TRAV6,Tdark
36782,ENSG00000211781,TRAV7,Tdark
36783,ENSG00000211782,TRAV8-1,Tdark
36784,ENSG00000211783,TRAV9-1,Tdark
36785,ENSG00000211784,TRAV10,Tdark
36787,ENSG00000211785,TRAV12-1,Tdark
36788,ENSG00000211786,TRAV8-2,Tdark
36789,ENSG00000211787,TRAV8-3,Tdark
36790,ENSG00000211788,TRAV13-1,Tdark
36791,ENSG00000211789,TRAV12-2,Tdark
36792,ENSG00000211790,TRAV8-4,Tdark
36794,ENSG00000211791,TRAV13-2,Tdark
36795,ENSG00000211792,TRAV14DV4,Tdark
36796,ENSG00000211793,TRAV9-2,Tdark
36799,ENSG00000211794,TRAV12-3,Tdark
36800,ENSG00000211795,TRAV8-6,Tdark
36801,ENSG00000211796,TRAV16,Tdark
36802,ENSG00000211797,TRAV17,Tdark
36803,ENSG00000211798,TRAV18,Tdark
36804,ENSG00000211799,TRAV19,Tdark
36806,ENSG00000211800,TRAV20,Tdark
36807,ENSG00000211801,TRAV21,Tdark
36809,ENSG00000211802,TRAV22,Tdark
36810,ENSG00000211803,TRAV23DV6,Tdark
36811,ENSG00000211804,TRDV1,Tdark
36812,ENSG00000211805,TRAV24,Tdark
36813,ENSG00000211806,TRAV25,Tdark
36814,ENSG00000211807,TRAV26-1,Tdark
36816,ENSG00000211809,TRAV27,Tdark
36818,ENSG00000211810,TRAV29DV5,Tdark
36819,ENSG00000259092,TRAV30,Tdark
36823,ENSG00000211812,TRAV26-2,Tdark
36824,ENSG00000211813,TRAV34,Tdark
36825,ENSG00000211814,TRAV35,Tdark
36826,ENSG00000211815,TRAV36DV7,Tdark
36828,ENSG00000211816,TRAV38-1,Tdark
36829,ENSG00000211817,TRAV38-2DV8,Tdark
36830,ENSG00000211818,TRAV39,Tdark
36831,ENSG00000211819,TRAV40,Tdark
36832,ENSG00000211820,TRAV41,Tdark
36836,ENSG00000211821,TRDV2,Tdark
36837,ENSG00000223997,TRDD1,Tdark
36840,ENSG00000211825,TRDJ1,Tdark
36844,ENSG00000211829,TRDC,Tdark
36845,ENSG00000256590,TRDV3,Tdark
36903,ENSG00000211886,TRAJ3,Tdark
36906,ENSG00000277734,TRAC,Tdark
36909,ENSG00000129562,DAD1,Tbio
36911,ENSG00000100439,ABHD4,Tbio
36912,ENSG00000255804,OR6J1,Tdark
36918,ENSG00000155463,OXA1L,Tbio
36919,ENSG00000155465,SLC7A7,Tbio
36920,ENSG00000172590,MRPL52,Tdark
36921,ENSG00000157227,MMP14,Tchem
36924,ENSG00000197324,LRP10,Tbio
36925,ENSG00000139890,REM2,Tbio
36926,ENSG00000100461,RBM23,Tbio
36928,ENSG00000100462,PRMT5,Tchem
36930,ENSG00000092036,HAUS4,Tbio
36931,ENSG00000129474,AJUBA,Tbio
36933,ENSG00000100802,C14orf93,Tdark
36935,ENSG00000100804,PSMB5,Tclin
36937,ENSG00000222028,PSMB11,Tbio
36938,ENSG00000139880,CDH24,Tbio
36939,ENSG00000100813,ACIN1,Tbio
36940,ENSG00000179933,C14orf119,Tdark
36942,ENSG00000092067,CEBPE,Tbio
36943,ENSG00000092068,SLC7A8,Tbio
36945,ENSG00000215277,RNF212B,Tdark
36948,ENSG00000215271,HOMEZ,Tdark
36950,ENSG00000235194,PPP1R3E,Tdark
36951,ENSG00000129473,BCL2L2,Tchem
36953,ENSG00000100836,PABPN1,Tbio
36954,ENSG00000092096,SLC22A17,Tbio
36955,ENSG00000100842,EFS,Tbio
36956,ENSG00000166090,IL25,Tbio
36957,ENSG00000166091,CMTM5,Tbio
36958,ENSG00000197616,MYH6,Tbio
36960,ENSG00000092054,MYH7,Tbio
36963,ENSG00000129460,NGDN,Tbio
36965,ENSG00000136367,ZFHX2,Tdark
36967,ENSG00000259431,THTPA,Tbio
36969,ENSG00000213983,AP1G2,Tbio
36970,ENSG00000092051,JPH4,Tbio
36972,ENSG00000100867,DHRS2,Tbio
36978,ENSG00000259334,LINC00596,Tdark
36979,ENSG00000215256,DHRS4-AS1,Tdark
36980,ENSG00000157326,DHRS4,Tbio
36981,ENSG00000187630,DHRS4L2,Tbio
36982,ENSG00000225766,DHRS4L1,Tdark
36983,ENSG00000186648,CARMIL3,Tdark
36984,ENSG00000100884,CPNE6,Tbio
36985,ENSG00000129535,NRL,Tbio
36986,ENSG00000100889,PCK2,Tbio
36987,ENSG00000100897,DCAF11,Tbio
36988,ENSG00000139914,FITM1,Tdark
36989,ENSG00000092010,PSME1,Tbio
36990,ENSG00000100908,EMC9,Tdark
36992,ENSG00000100911,PSME2,Tbio
36994,ENSG00000092098,RNF31,Tbio
36996,ENSG00000213928,IRF9,Tbio
36997,ENSG00000100918,REC8,Tbio
36998,ENSG00000196497,IPO4,Tbio
36999,ENSG00000100926,TM9SF1,Tdark
37002,ENSG00000139908,TSSK4,Tbio
37003,ENSG00000254505,CHMP4A,Tbio
37004,ENSG00000213920,MDP1,Tbio
37005,ENSG00000129559,NEDD8,Tchem
37006,ENSG00000100938,GMPR2,Tbio
37007,ENSG00000092330,TINF2,Tbio
37008,ENSG00000092295,TGM1,Tchem
37009,ENSG00000100949,RABGGTA,Tdark
37010,ENSG00000157379,DHRS1,Tdark
37011,ENSG00000196943,NOP9,Tdark
37012,ENSG00000213906,LTB4R2,Tchem
37013,ENSG00000213903,LTB4R,Tchem
37014,ENSG00000129467,ADCY4,Tbio
37015,ENSG00000129465,RIPK3,Tchem
37017,ENSG00000100968,NFATC4,Tbio
37018,ENSG00000205978,NYNRIN,Tdark
37019,ENSG00000139899,CBLN3,Tdark
37020,ENSG00000100441,KHNYN,Tdark
37021,ENSG00000100445,SDR39U1,Tdark
37023,ENSG00000092009,CMA1,Tchem
37024,ENSG00000100448,CTSG,Tchem
37026,ENSG00000100450,GZMH,Tbio
37027,ENSG00000100453,GZMB,Tchem
37028,ENSG00000168952,STXBP6,Tbio
37037,ENSG00000139910,NOVA1,Tbio
37055,ENSG00000176165,FOXG1,Tbio
37056,ENSG00000186960,LINC01551,Tdark
37069,ENSG00000184304,PRKD1,Tchem
37079,ENSG00000092140,G2E3,Tbio
37080,ENSG00000092108,SCFD1,Tbio
37086,ENSG00000100473,COCH,Tbio
37088,ENSG00000196792,STRN3,Tbio
37092,ENSG00000100478,AP4S1,Tdark
37093,ENSG00000092148,HECTD1,Tbio
37099,ENSG00000129493,HEATR5A,Tdark
37103,ENSG00000129480,DTD2,Tbio
37105,ENSG00000214943,GPR33,Tdark
37106,ENSG00000151413,NUBPL,Tbio
37115,ENSG00000258655,ARHGAP5-AS1,Tdark
37116,ENSG00000100852,ARHGAP5,Tbio
37121,ENSG00000151320,AKAP6,Tbio
37126,ENSG00000151322,NPAS3,Tbio
37127,ENSG00000129521,EGLN3,Tclin
37130,ENSG00000165389,SPTSSA,Tbio
37132,ENSG00000129518,EAPP,Tbio
37138,ENSG00000129515,SNX6,Tbio
37143,ENSG00000165410,CFL2,Tbio
37145,ENSG00000198604,BAZ1A,Tbio
37151,ENSG00000100883,SRP54,Tbio
37152,ENSG00000151327,FAM177A1,Tdark
37153,ENSG00000092020,PPP2R3C,Tbio
37155,ENSG00000100890,KIAA0391,Tbio
37162,ENSG00000100902,PSMA6,Tbio
37165,ENSG00000100906,NFKBIA,Tchem
37170,ENSG00000168348,INSM2,Tbio
37171,ENSG00000174373,RALGAPA1,Tbio
37176,ENSG00000100916,BRMS1L,Tbio
37187,ENSG00000151332,MBIP,Tbio
37191,ENSG00000229415,SFTA3,Tbio
37192,ENSG00000136352,NKX2-1,Tbio
37196,ENSG00000136327,NKX2-8,Tbio
37199,ENSG00000198807,PAX9,Tbio
37200,ENSG00000183032,SLC25A21,Tbio
37207,ENSG00000151338,MIPOL1,Tbio
37211,ENSG00000129514,FOXA1,Tbio
37212,ENSG00000139865,TTC6,Tdark
37219,ENSG00000139874,SSTR1,Tclin
37220,ENSG00000176435,CLEC14A,Tbio
37228,ENSG00000100934,SEC23A,Tbio
37232,ENSG00000092208,GEMIN2,Tbio
37233,ENSG00000182400,TRAPPC6B,Tbio
37236,ENSG00000100941,PNN,Tbio
37239,ENSG00000150526,MIA2,Tbio
37240,ENSG00000150527,CTAGE5,Tbio
37244,ENSG00000165355,FBXO33,Tdark
37254,ENSG00000165379,LRFN5,Tbio
37274,ENSG00000189139,FSCB,Tdark
37281,ENSG00000179476,C14orf28,Tbio
37283,ENSG00000179454,KLHL28,Tdark
37284,ENSG00000198718,TOGARAM1,Tdark
37287,ENSG00000185246,PRPF39,Tbio
37290,ENSG00000100442,FKBP3,Tbio
37291,ENSG00000187790,FANCM,Tbio
37292,ENSG00000129534,MIS18BP1,Tbio
37301,ENSG00000165496,RPL10L,Tbio
37302,ENSG00000139915,MDGA2,Tbio
37320,ENSG00000213741,RPS29,Tbio
37322,ENSG00000165501,LRR1,Tbio
37325,ENSG00000165502,RPL36AL,Tbio
37326,ENSG00000168282,MGAT2,Tchem
37327,ENSG00000165506,DNAAF2,Tbio
37329,ENSG00000100479,POLE2,Tbio
37333,ENSG00000197776,KLHDC1,Tbio
37335,ENSG00000165516,KLHDC2,Tbio
37336,ENSG00000165525,NEMF,Tbio
37343,ENSG00000165527,ARF6,Tbio
37352,ENSG00000100483,VCPKMT,Tbio
37353,ENSG00000100485,SOS2,Tbio
37354,ENSG00000087299,L2HGDH,Tbio
37356,ENSG00000125375,ATP5S,Tbio
37357,ENSG00000100490,CDKL1,Tchem
37359,ENSG00000012983,MAP4K5,Tchem
37363,ENSG00000198513,ATL1,Tbio
37365,ENSG00000151748,SAV1,Tbio
37369,ENSG00000100503,NIN,Tbio
37374,ENSG00000100504,PYGL,Tchem
37375,ENSG00000131969,ABHD12B,Tdark
37378,ENSG00000100505,TRIM9,Tbio
37380,ENSG00000139921,TMX1,Tbio
37389,ENSG00000139926,FRMD6,Tbio
37392,ENSG00000273888,FRMD6-AS1,Tdark
37401,ENSG00000186469,GNG2,Tbio
37405,ENSG00000087303,NID2,Tbio
37409,ENSG00000168229,PTGDR,Tclin
37411,ENSG00000125384,PTGER2,Tclin
37412,ENSG00000087301,TXNDC16,Tdark
37413,ENSG00000180998,GPR137C,Tdark
37414,ENSG00000197930,ERO1A,Tbio
37415,ENSG00000100519,PSMC6,Tbio
37416,ENSG00000198252,STYX,Tbio
37417,ENSG00000100522,GNPNAT1,Tbio
37420,ENSG00000073712,FERMT2,Tbio
37424,ENSG00000100523,DDHD1,Tbio
37432,ENSG00000125378,BMP4,Tchem
37434,ENSG00000100526,CDKN3,Tbio
37435,ENSG00000100528,CNIH1,Tbio
37437,ENSG00000197045,GMFB,Tbio
37438,ENSG00000100532,CGRRF1,Tdark
37439,ENSG00000020577,SAMD4A,Tbio
37440,ENSG00000131979,GCH1,Tbio
37444,ENSG00000198554,WDHD1,Tbio
37446,ENSG00000180008,SOCS4,Tbio
37447,ENSG00000168175,MAPK1IP1L,Tbio
37448,ENSG00000131981,LGALS3,Tchem
37449,ENSG00000126787,DLGAP5,Tbio
37454,ENSG00000178974,FBXO34,Tdark
37457,ENSG00000258469,CHMP4BP1,Tdark
37459,ENSG00000126775,ATG14,Tbio
37461,ENSG00000182521,TBPL2,Tbio
37462,ENSG00000186615,KTN1-AS1,Tdark
37465,ENSG00000126777,KTN1,Tbio
37468,ENSG00000177350,RPL13AP3,Tdark
37472,ENSG00000139946,PELI2,Tbio
37476,ENSG00000070269,TMEM260,Tdark
37482,ENSG00000165588,OTX2,Tbio
37491,ENSG00000070367,EXOC5,Tbio
37492,ENSG00000053770,AP5M1,Tbio
37494,ENSG00000139977,NAA30,Tbio
37496,ENSG00000151812,SLC35F4,Tdark
37506,ENSG00000131966,ACTR10,Tbio
37507,ENSG00000100567,PSMA3,Tbio
37513,ENSG00000032219,ARID4A,Tbio
37515,ENSG00000196860,TOMM20L,Tdark
37517,ENSG00000100575,TIMM9,Tbio
37518,ENSG00000100578,KIAA0586,Tbio
37523,ENSG00000165617,DACT1,Tbio
37529,ENSG00000100592,DAAM1,Tbio
37530,ENSG00000181619,GPR135,Tbio
37531,ENSG00000126790,L3HYPDH,Tdark
37532,ENSG00000050130,JKAMP,Tbio
37533,ENSG00000151838,CCDC175,Tdark
37534,ENSG00000139970,RTN1,Tbio
37537,ENSG00000131951,LRRC9,Tdark
37539,ENSG00000126773,PCNX4,Tdark
37540,ENSG00000100612,DHRS7,Tbio
37545,ENSG00000100614,PPM1A,Tchem
37551,ENSG00000184302,SIX6,Tbio
37557,ENSG00000126778,SIX1,Tbio
37558,ENSG00000100625,SIX4,Tbio
37559,ENSG00000020426,MNAT1,Tbio
37562,ENSG00000126814,TRMT5,Tbio
37563,ENSG00000139974,SLC38A6,Tdark
37564,ENSG00000027075,PRKCH,Tchem
37565,ENSG00000182107,TMEM30B,Tbio
37571,ENSG00000100644,HIF1A,Tchem
37573,ENSG00000023608,SNAPC1,Tbio
37575,ENSG00000139973,SYT16,Tbio
37578,ENSG00000186369,LINC00643,Tdark
37584,ENSG00000140015,KCNH5,Tclin
37587,ENSG00000126785,RHOJ,Tbio
37589,ENSG00000179600,GPHB5,Tbio
37590,ENSG00000154001,PPP2R5E,Tbio
37595,ENSG00000140006,WDR89,Tdark
37602,ENSG00000126821,SGPP1,Tbio
37608,ENSG00000054654,SYNE2,Tbio
37609,ENSG00000140009,ESR2,Tclin
37615,ENSG00000100714,MTHFD1,Tchem
37618,ENSG00000089775,ZBTB25,Tbio
37619,ENSG00000179841,AKAP5,Tbio
37620,ENSG00000126804,ZBTB1,Tbio
37623,ENSG00000126803,HSPA2,Tchem
37624,ENSG00000165807,PPP1R36,Tdark
37627,ENSG00000126822,PLEKHG3,Tbio
37628,ENSG00000070182,SPTB,Tbio
37631,ENSG00000258289,CHURC1,Tbio
37632,ENSG00000176153,GPX2,Tbio
37633,ENSG00000139998,RAB15,Tbio
37634,ENSG00000257365,FNTB,Tclin
37636,ENSG00000125952,MAX,Tbio
37647,ENSG00000033170,FUT8,Tbio
37661,ENSG00000171723,GPHN,Tbio
37664,ENSG00000172717,FAM71D,Tdark
37666,ENSG00000072415,MPP5,Tbio
37667,ENSG00000100554,ATP6V1D,Tbio
37669,ENSG00000134001,EIF2S1,Tbio
37670,ENSG00000100558,PLEK2,Tbio
37672,ENSG00000198133,TMEM229B,Tdark
37673,ENSG00000054690,PLEKHH1,Tdark
37674,ENSG00000100564,PIGH,Tbio
37679,ENSG00000081181,ARG2,Tchem
37680,ENSG00000100568,VTI1B,Tbio
37683,ENSG00000072042,RDH11,Tbio
37684,ENSG00000139988,RDH12,Tbio
37688,ENSG00000072121,ZFYVE26,Tbio
37691,ENSG00000182185,RAD51B,Tbio
37702,ENSG00000185650,ZFP36L1,Tbio
37705,ENSG00000072110,ACTN1,Tbio
37710,ENSG00000139990,DCAF5,Tdark
37715,ENSG00000081177,EXD2,Tbio
37717,ENSG00000100626,GALNT16,Tbio
37719,ENSG00000100632,ERH,Tbio
37720,ENSG00000029364,SLC39A9,Tbio
37721,ENSG00000175985,PLEKHD1,Tdark
37723,ENSG00000267909,CCDC177,Tdark
37724,ENSG00000100647,SUSD6,Tbio
37726,ENSG00000100650,SRSF5,Tbio
37727,ENSG00000100652,SLC10A1,Tclin
37729,ENSG00000198732,SMOC1,Tbio
37731,ENSG00000100678,SLC8A3,Tchem
37737,ENSG00000133983,COX16,Tbio
37739,ENSG00000213463,SYNJ2BP,Tbio
37741,ENSG00000139985,ADAM21,Tdark
37744,ENSG00000134007,ADAM20,Tdark
37746,ENSG00000133997,MED6,Tbio
37749,ENSG00000133985,TTC9,Tdark
37751,ENSG00000006432,MAP3K9,Tchem
37756,ENSG00000100731,PCNX1,Tbio
37765,ENSG00000197555,SIPA1L1,Tdark
37770,ENSG00000182732,RGS6,Tbio
37774,ENSG00000205683,DPF3,Tbio
37776,ENSG00000119599,DCAF4,Tbio
37780,ENSG00000165861,ZFYVE1,Tbio
37783,ENSG00000119707,RBM25,Tbio
37785,ENSG00000080815,PSEN1,Tchem
37787,ENSG00000100767,PAPLN,Tbio
37791,ENSG00000133961,NUMB,Tbio
37793,ENSG00000187105,HEATR4,Tdark
37794,ENSG00000170468,RIOX1,Tbio
37797,ENSG00000184227,ACOT1,Tbio
37799,ENSG00000119673,ACOT2,Tbio
37802,ENSG00000177465,ACOT4,Tbio
37803,ENSG00000205669,ACOT6,Tdark
37806,ENSG00000119661,DNAL1,Tbio
37808,ENSG00000176903,PNMA1,Tbio
37809,ENSG00000156030,ELMSAN1,Tdark
37814,ENSG00000140043,PTGR2,Tbio
37816,ENSG00000119725,ZNF410,Tbio
37820,ENSG00000156050,FAM161B,Tdark
37821,ENSG00000119723,COQ6,Tbio
37822,ENSG00000187097,ENTPD5,Tbio
37824,ENSG00000119636,BBOF1,Tdark
37825,ENSG00000119711,ALDH6A1,Tbio
37826,ENSG00000205659,LIN52,Tbio
37829,ENSG00000119614,VSX2,Tbio
37830,ENSG00000119688,ABCD4,Tbio
37832,ENSG00000133980,VRTN,Tdark
37835,ENSG00000183379,SYNDIG1L,Tdark
37838,ENSG00000119655,NPC2,Tbio
37840,ENSG00000165898,ISCA2,Tbio
37841,ENSG00000119681,LTBP2,Tbio
37844,ENSG00000119682,AREL1,Tdark
37847,ENSG00000119616,FCF1,Tdark
37848,ENSG00000119596,YLPM1,Tdark
37849,ENSG00000119608,PROX2,Tbio
37851,ENSG00000119689,DLST,Tbio
37852,ENSG00000198208,RPS6KL1,Tdark
37853,ENSG00000119630,PGF,Tclin
37854,ENSG00000119718,EIF2B2,Tbio
37857,ENSG00000119684,MLH3,Tbio
37859,ENSG00000119640,ACYP1,Tbio
37860,ENSG00000119703,ZC2HC1C,Tdark
37861,ENSG00000119638,NEK9,Tchem
37864,ENSG00000170348,TMED10,Tbio
37870,ENSG00000170345,FOS,Tbio
37874,ENSG00000140044,JDP2,Tbio
37875,ENSG00000156127,BATF,Tbio
37877,ENSG00000119686,FLVCR2,Tbio
37880,ENSG00000119685,TTLL5,Tbio
37884,ENSG00000119699,TGFB3,Tbio
37886,ENSG00000119650,IFT43,Tbio
37889,ENSG00000089916,GPATCH2L,Tdark
37893,ENSG00000119715,ESRRB,Tchem
37899,ENSG00000071246,VASH1,Tbio
37902,ENSG00000013523,ANGEL1,Tbio
37903,ENSG00000100565,LRRC74A,Tdark
37910,ENSG00000119669,IRF2BPL,Tdark
37915,ENSG00000198894,CIPC,Tdark
37916,ENSG00000177108,ZDHHC22,Tdark
37919,ENSG00000165548,TMEM63C,Tdark
37921,ENSG00000165553,NGB,Tbio
37922,ENSG00000009830,POMT2,Tbio
37923,ENSG00000100577,GSTZ1,Tbio
37924,ENSG00000100580,TMED8,Tdark
37926,ENSG00000100583,SAMD15,Tdark
37927,ENSG00000165555,NOXRED1,Tdark
37928,ENSG00000151445,VIPAS39,Tbio
37929,ENSG00000100591,AHSA1,Tbio
37931,ENSG00000100593,ISM2,Tdark
37932,ENSG00000100596,SPTLC2,Tchem
37935,ENSG00000100601,ALKBH1,Tbio
37938,ENSG00000119705,SLIRP,Tbio
37939,ENSG00000100603,SNW1,Tbio
37940,ENSG00000197734,C14orf178,Tdark
37941,ENSG00000063761,ADCK1,Tchem
37944,ENSG00000021645,NRXN3,Tbio
37957,ENSG00000211448,DIO2,Tbio
37959,ENSG00000100629,CEP128,Tbio
37961,ENSG00000165409,TSHR,Tclin
37967,ENSG00000165417,GTF2A1,Tchem
37972,ENSG00000140022,STON2,Tbio
37976,ENSG00000071537,SEL1L,Tbio
38005,ENSG00000185070,FLRT2,Tbio
38018,ENSG00000054983,GALC,Tbio
38021,ENSG00000140030,GPR65,Tbio
38028,ENSG00000100433,KCNK10,Tclin
38029,ENSG00000042317,SPATA7,Tbio
38030,ENSG00000070778,PTPN21,Tbio
38034,ENSG00000100722,ZC3H14,Tbio
38036,ENSG00000165521,EML5,Tdark
38038,ENSG00000165533,TTC8,Tbio
38042,ENSG00000053254,FOXN3,Tbio
38054,ENSG00000140025,EFCAB11,Tdark
38056,ENSG00000042088,TDP1,Tchem
38057,ENSG00000152315,KCNK13,Tbio
38060,ENSG00000100764,PSMC1,Tbio
38061,ENSG00000119720,NRDE2,Tdark
38064,ENSG00000198668,CALM1,Tclin
38069,ENSG00000165914,TTC7B,Tbio
38076,ENSG00000100784,RPS6KA5,Tchem
38080,ENSG00000119714,GPR68,Tchem
38083,ENSG00000015133,CCDC88C,Tbio
38086,ENSG00000100796,PPP4R3A,Tbio
38089,ENSG00000133962,CATSPERB,Tdark
38095,ENSG00000165929,TC2N,Tbio
38096,ENSG00000140092,FBLN5,Tbio
38097,ENSG00000100815,TRIP11,Tbio
38099,ENSG00000066427,ATXN3,Tbio
38100,ENSG00000183648,NDUFB1,Tclin
38101,ENSG00000165934,CPSF2,Tbio
38104,ENSG00000140090,SLC24A4,Tbio
38105,ENSG00000100599,RIN3,Tbio
38106,ENSG00000100600,LGMN,Tchem
38107,ENSG00000066455,GOLGA5,Tbio
38110,ENSG00000100604,CHGA,Tbio
38111,ENSG00000100605,ITPK1,Tbio
38114,ENSG00000165943,MOAP1,Tbio
38115,ENSG00000153485,TMEM251,Tdark
38116,ENSG00000170270,GON7,Tdark
38117,ENSG00000012963,UBR7,Tbio
38119,ENSG00000011114,BTBD7,Tbio
38121,ENSG00000133958,UNC79,Tbio
38123,ENSG00000187581,COX8C,Tdark
38127,ENSG00000175785,PRIMA1,Tbio
38130,ENSG00000140067,FAM181A,Tdark
38131,ENSG00000100628,ASB2,Tbio
38135,ENSG00000089723,OTUB2,Tbio
38136,ENSG00000089737,DDX24,Tbio
38137,ENSG00000165948,IFI27L1,Tdark
38138,ENSG00000165949,IFI27,Tbio
38139,ENSG00000119632,IFI27L2,Tdark
38140,ENSG00000119698,PPP4R4,Tdark
38141,ENSG00000140093,SERPINA10,Tbio
38142,ENSG00000170099,SERPINA6,Tchem
38143,ENSG00000258597,SERPINA2,Tdark
38144,ENSG00000197249,SERPINA1,Tbio
38146,ENSG00000186910,SERPINA11,Tdark
38147,ENSG00000170054,SERPINA9,Tbio
38148,ENSG00000165953,SERPINA12,Tbio
38149,ENSG00000100665,SERPINA4,Tbio
38150,ENSG00000188488,SERPINA5,Tbio
38151,ENSG00000196136,SERPINA3,Tbio
38153,ENSG00000187483,SERPINA13P,Tdark
38156,ENSG00000133937,GSC,Tbio
38161,ENSG00000100697,DICER1,Tbio
38164,ENSG00000165959,CLMN,Tbio
38167,ENSG00000176438,SYNE3,Tbio
38171,ENSG00000182512,GLRX5,Tbio
38176,ENSG00000213231,TCL1B,Tbio
38177,ENSG00000100721,TCL1A,Tbio
38182,ENSG00000227051,C14orf132,Tdark
38183,ENSG00000168398,BDKRB2,Tclin
38187,ENSG00000100739,BDKRB1,Tchem
38190,ENSG00000066739,ATG2B,Tbio
38191,ENSG00000100744,GSKIP,Tbio
38193,ENSG00000140057,AK7,Tbio
38197,ENSG00000090060,PAPOLA,Tbio
38202,ENSG00000100749,VRK1,Tbio
38217,ENSG00000176605,C14orf177,Tdark
38224,ENSG00000127152,BCL11B,Tbio
38227,ENSG00000183576,SETD3,Tbio
38229,ENSG00000090061,CCNK,Tbio
38230,ENSG00000205476,CCDC85C,Tbio
38233,ENSG00000182218,HHIPL1,Tdark
38234,ENSG00000036530,CYP46A1,Tchem
38236,ENSG00000066629,EML1,Tbio
38239,ENSG00000196405,EVL,Tbio
38245,ENSG00000168350,DEGS2,Tbio
38247,ENSG00000100811,YY1,Tbio
38249,ENSG00000197119,SLC25A29,Tbio
38252,ENSG00000140107,SLC25A47,Tbio
38253,ENSG00000140105,WARS,Tbio
38257,ENSG00000176473,WDR25,Tdark
38261,ENSG00000183092,BEGAIN,Tbio
